# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 11 5 39 1344
32 32 12 5 86 1344
32 32 13 5 186 1344
32 32 14 5 399 2752
32 32 15 5 857 2752
32 32 16 5 1824 7552
32 32 17 5 3889 13696
32 32 18 5 8234 25984
32 32 19 5 17483 50624
32 32 20 5 36873 99776
32 32 21 5 77404 198016
32 32 22 5 162035 394624
32 32 23 5 339688 787840
32 32 24 5 709438 1574272
32 32 25 5 1481911 3147136
