# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 16384 2 1 491 60 60101 8.17
32 32 16384 2 2 986 60 60026 16.43
32 32 16384 2 3 1474 60 60093 24.53
32 32 16384 2 4 1942 60 60094 32.32
32 32 16384 2 5 2448 60 60113 40.72
32 32 16384 2 6 2919 60 60110 48.56
32 32 16384 2 7 3310 60 60108 55.07
32 32 16384 2 8 3892 60 60118 64.74
