# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 0 0  1 1
32 32 1 0  1 1
32 32 2 0  3 1
32 32 3 0  4 1
32 32 4 0  8 1340
32 32 5 0 13 1368
32 32 6 0 21 1600
32 32 7 0 32 2296
32 32 8 0 56 3180
32 32 9 0 112 5440
32 32 10 0 224 9436
32 32 11 0 448 17472
32 32 12 0 899 33996
32 32 13 0 1800 66548
32 32 14 0 3606 132312
32 32 15 0 7208 263316
32 32 16 0 14415 525400
