# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 0 0  0 1
32 32 1 0  0 1
32 32 2 0  1 1
32 32 3 0  1 1
32 32 4 0  2 1
32 32 5 0  4 1
32 32 6 0  8 1876
32 32 7 0 13 1696
32 32 8 0 23 1900
32 32 9 0 41 2392
32 32 10 0 88 2848
32 32 11 0 254 3616
32 32 12 0 793 5892
32 32 13 0 2500 9928
32 32 14 0 5609 17880
32 32 15 0 11943 34580
32 32 16 0 24987 67132
