# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 18 1 1 4 10 10814 0.37
32 32 18 1 2 12 10 10137 1.18
32 32 18 1 3 18 10 10165 1.77
32 32 18 1 4 24 10 10201 2.35
32 32 18 1 5 30 10 10209 2.94
32 32 18 1 6 36 10 10281 3.50
32 32 18 1 7 42 10 10431 4.03
32 32 18 1 8 48 10 10493 4.57
32 32 18 1 9 54 10 10529 5.13
32 32 18 1 10 60 10 10566 5.68
32 32 18 1 11 66 10 10535 6.26
32 32 18 1 12 72 10 10694 6.73
32 32 18 1 13 78 10 11020 7.08
32 32 18 1 14 83 10 11341 7.32
32 32 18 1 15 90 10 11239 8.01
32 32 18 1 16 96 10 11587 8.29
32 32 18 1 17 102 10 11673 8.74
32 32 18 1 18 107 10 11586 9.24
32 32 18 1 19 108 10 11676 9.25
32 32 18 1 20 111 10 11571 9.59
32 32 18 1 21 115 10 11682 9.84
32 32 18 1 22 118 10 11682 10.10
32 32 18 1 23 125 10 11744 10.64
32 32 18 1 24 129 10 11721 11.01
32 32 18 1 25 132 10 11746 11.24
32 32 18 1 26 134 10 11675 11.48
32 32 18 1 27 133 10 11722 11.35
32 32 18 1 28 128 10 11433 11.20
32 32 18 1 29 136 10 11728 11.60
32 32 18 1 30 142 10 11846 11.99
32 32 18 1 31 144 10 11662 12.35
32 32 18 1 32 144 10 12004 12.00
32 32 18 1 33 147 10 11748 12.51
32 32 18 1 34 157 10 11981 13.10
32 32 18 1 35 153 10 12566 12.18
32 32 18 1 36 164 10 11884 13.80
32 32 18 1 37 163 10 12011 13.57
32 32 18 1 38 165 10 12187 13.54
32 32 18 1 39 168 10 11942 14.07
32 32 18 1 40 157 10 11870 13.23
32 32 18 1 41 165 10 11935 13.83
32 32 18 1 42 165 10 11846 13.93
32 32 18 1 43 171 10 12012 14.24
32 32 18 1 44 170 10 13082 12.99
32 32 18 1 45 174 10 12184 14.28
32 32 18 1 46 181 10 11980 15.11
32 32 18 1 47 180 10 11926 15.09
32 32 18 1 48 184 10 12043 15.28
32 32 18 1 49 187 10 12155 15.38
32 32 18 1 50 176 10 12048 14.61
32 32 18 1 51 192 10 12122 15.84
32 32 18 1 52 200 10 12178 16.42
32 32 18 1 53 193 10 13444 14.36
32 32 18 1 54 183 10 12074 15.16
32 32 18 1 55 200 10 12712 15.73
32 32 18 1 56 208 10 12453 16.70
32 32 18 1 57 198 10 12297 16.10
32 32 18 1 58 198 10 15187 13.04
32 32 18 1 59 204 10 15584 13.09
32 32 18 1 60 207 10 14258 14.52
32 32 18 1 61 205 10 12453 16.46
32 32 18 1 62 201 10 14188 14.17
32 32 18 1 63 201 10 12289 16.36
32 32 18 1 64 204 10 12972 15.73
32 32 18 1 65 215 10 14161 15.18
32 32 18 1 66 217 10 12965 16.74
32 32 18 1 67 211 10 15209 13.87
32 32 18 1 68 212 10 14950 14.18
32 32 18 1 69 215 10 14699 14.63
32 32 18 1 70 209 10 17041 12.26
32 32 18 1 71 214 10 15180 14.10
32 32 18 1 72 215 10 12190 17.64
32 32 18 1 73 210 10 12406 16.93
32 32 18 1 74 214 10 12478 17.15
32 32 18 1 75 218 10 12591 17.31
32 32 18 1 76 218 10 13543 16.10
32 32 18 1 77 216 10 12492 17.29
32 32 18 1 78 225 10 14133 15.92
32 32 18 1 79 222 10 13055 17.00
32 32 18 1 80 220 10 13467 16.34
32 32 18 1 81 226 10 13454 16.80
32 32 18 1 82 230 10 13357 17.22
32 32 18 1 83 221 10 12827 17.23
32 32 18 1 84 227 10 13345 17.01
32 32 18 1 85 221 10 13326 16.58
32 32 18 1 86 229 10 12913 17.73
32 32 18 1 87 222 10 15177 14.63
32 32 18 1 88 229 10 12655 18.10
32 32 18 1 89 238 10 15148 15.71
32 32 18 1 90 233 10 13797 16.89
32 32 18 1 91 235 10 13602 17.28
32 32 18 1 92 232 10 15450 15.02
32 32 18 1 93 243 10 13209 18.40
32 32 18 1 94 238 10 13527 17.59
32 32 18 1 95 241 10 14036 17.17
32 32 18 1 96 237 10 13902 17.05
32 32 18 1 97 239 10 13127 18.21
32 32 18 1 98 229 10 14844 15.43
32 32 18 1 99 236 10 13507 17.47
32 32 18 1 100 251 10 14291 17.56
32 32 18 1 101 244 10 13767 17.72
32 32 18 1 102 253 10 14360 17.62
32 32 18 1 103 252 10 14705 17.14
32 32 18 1 104 248 10 15113 16.41
32 32 18 1 105 239 10 13557 17.63
32 32 18 1 106 243 10 14145 17.18
32 32 18 1 107 236 10 15107 15.62
32 32 18 1 108 235 10 14609 16.09
32 32 18 1 109 239 10 14071 16.99
32 32 18 1 110 248 10 14292 17.35
32 32 18 1 111 244 10 14507 16.82
32 32 18 1 112 249 10 14966 16.64
32 32 18 1 113 249 10 14036 17.74
32 32 18 1 114 247 10 13815 17.88
32 32 18 1 115 248 10 15434 16.07
32 32 18 1 116 248 10 14693 16.88
32 32 18 1 117 251 10 15455 16.24
32 32 18 1 118 250 10 15134 16.52
32 32 18 1 119 249 10 15347 16.22
32 32 18 1 120 244 10 15844 15.40
32 32 18 1 121 249 10 15200 16.38
32 32 18 1 122 252 10 15020 16.78
32 32 18 1 123 249 10 15734 15.83
32 32 18 1 124 257 10 16437 15.64
32 32 18 1 125 253 10 15544 16.28
32 32 18 1 126 255 10 16891 15.10
