# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 18 1 1 89 10 10076 8.83
32 32 18 1 2 180 10 10013 17.98
32 32 18 1 3 267 10 10056 26.55
32 32 18 1 4 348 10 10084 34.51
32 32 18 1 5 438 10 10101 43.36
32 32 18 1 6 515 10 10092 51.03
32 32 18 1 7 601 10 10104 59.48
32 32 18 1 8 681 10 10076 67.58
32 32 18 1 9 759 10 10104 75.12
32 32 18 1 10 858 10 10093 85.01
32 32 18 1 11 897 10 10109 88.73
32 32 18 1 12 957 10 10101 94.74
32 32 18 1 13 1024 10 10115 101.24
32 32 18 1 14 1085 10 10111 107.31
32 32 18 1 15 1153 10 10409 110.77
32 32 18 1 16 1219 10 10111 120.57
32 32 18 1 17 1276 10 10115 126.14
32 32 18 1 18 1313 10 10115 129.80
32 32 18 1 19 1423 10 10112 140.72
32 32 18 1 20 1449 10 10116 143.23
32 32 18 1 21 1447 10 10140 142.70
32 32 18 1 22 1474 10 10112 145.76
32 32 18 1 23 1499 10 10124 148.06
32 32 18 1 24 1592 10 10148 156.89
32 32 18 1 25 1592 10 10120 157.31
32 32 18 1 26 1660 10 10136 163.77
32 32 18 1 27 1701 10 10111 168.24
32 32 18 1 28 1653 10 10201 162.05
32 32 18 1 29 1710 10 10134 168.74
32 32 18 1 30 1862 10 10132 183.77
32 32 18 1 31 1804 10 10140 177.91
32 32 18 1 32 1867 10 10160 183.75
32 32 18 1 33 1871 10 10138 184.55
32 32 18 1 34 1820 10 10149 179.34
32 32 18 1 35 2000 10 10137 197.30
32 32 18 1 36 1952 10 10164 192.04
32 32 18 1 37 2026 10 10137 199.87
32 32 18 1 38 2035 10 10153 200.43
32 32 18 1 39 2072 10 10134 204.47
32 32 18 1 40 2047 10 10130 202.07
32 32 18 1 41 2115 10 10132 208.74
32 32 18 1 42 2198 10 10379 211.77
32 32 18 1 43 2283 10 10150 224.93
32 32 18 1 44 2265 10 10162 222.90
32 32 18 1 45 2342 10 10425 224.65
32 32 18 1 46 2297 10 10220 224.75
32 32 18 1 47 2378 10 10167 233.89
32 32 18 1 48 2319 10 10286 225.45
32 32 18 1 49 2267 10 10181 222.67
32 32 18 1 50 2528 10 10163 248.75
32 32 18 1 51 2569 10 10230 251.12
32 32 18 1 52 2515 10 10164 247.44
32 32 18 1 53 2555 10 10186 250.83
32 32 18 1 54 2537 10 10176 249.31
32 32 18 1 55 2639 10 10330 255.46
32 32 18 1 56 2531 10 10183 248.56
32 32 18 1 57 2601 10 10179 255.53
32 32 18 1 58 2669 10 10191 261.89
32 32 18 1 59 2677 10 10394 257.55
32 32 18 1 60 2633 10 10298 255.69
32 32 18 1 61 2718 10 10211 266.19
32 32 18 1 62 2644 10 10208 259.02
32 32 18 1 63 2780 10 10213 272.21
32 32 18 1 64 2835 10 10223 277.32
32 32 18 1 65 2843 10 10213 278.38
