# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 11 0 1 18 10 10208 1.76
32 32 11 0 2 38 10 10327 3.68
32 32 11 0 3 57 10 10358 5.50
32 32 11 0 4 76 10 10360 7.34
32 32 11 0 5 95 10 10389 9.14
32 32 11 0 6 114 10 10381 10.98
32 32 11 0 7 133 10 10426 12.76
32 32 11 0 8 152 10 10495 14.48
32 32 11 0 9 171 10 10543 16.22
32 32 11 0 10 189 10 10526 17.96
32 32 11 0 11 199 10 10439 19.06
32 32 11 0 12 212 10 10428 20.33
32 32 11 0 13 235 10 10483 22.42
32 32 11 0 14 252 10 10418 24.19
32 32 11 0 15 270 10 10539 25.62
32 32 11 0 16 280 10 10541 26.56
32 32 11 0 17 299 10 10528 28.40
32 32 11 0 18 315 10 10493 30.02
32 32 11 0 19 317 10 10546 30.06
32 32 11 0 20 351 10 10509 33.40
32 32 11 0 21 329 10 10517 31.28
32 32 11 0 22 377 10 10527 35.81
32 32 11 0 23 382 10 10540 36.24
32 32 11 0 24 389 10 10608 36.67
32 32 11 0 25 407 10 10558 38.55
32 32 11 0 26 417 10 10545 39.54
32 32 11 0 27 414 10 10453 39.60
32 32 11 0 28 414 10 10647 38.88
32 32 11 0 29 453 10 10564 42.88
32 32 11 0 30 458 10 10557 43.38
32 32 11 0 31 470 10 10543 44.58
32 32 11 0 32 472 10 10577 44.63
32 32 11 0 33 490 10 10588 46.28
32 32 11 0 34 508 10 10556 48.12
32 32 11 0 35 517 10 10666 48.47
32 32 11 0 36 488 10 10609 46.00
32 32 11 0 37 541 10 10592 51.07
32 32 11 0 38 532 10 10561 50.37
32 32 11 0 39 544 10 11398 47.73
32 32 11 0 40 553 10 11142 49.63
32 32 11 0 41 548 10 11564 47.39
32 32 11 0 42 569 10 10621 53.57
32 32 11 0 43 596 10 10948 54.44
32 32 11 0 44 586 10 10646 55.05
32 32 11 0 45 613 10 10595 57.86
32 32 11 0 46 611 10 10579 57.76
32 32 11 0 47 610 10 10629 57.39
32 32 11 0 48 588 10 10613 55.40
32 32 11 0 49 646 10 10614 60.86
32 32 11 0 50 661 10 10644 62.10
32 32 11 0 51 648 10 10582 61.23
32 32 11 0 52 663 10 10619 62.44
32 32 11 0 53 671 10 10642 63.05
32 32 11 0 54 680 10 10653 63.83
32 32 11 0 55 694 10 10627 65.31
32 32 11 0 56 676 10 10684 63.27
32 32 11 0 57 687 10 11326 60.66
32 32 11 0 58 718 10 10794 66.52
32 32 11 0 59 714 10 10948 65.22
32 32 11 0 60 720 10 11502 62.60
32 32 11 0 61 734 10 10818 67.85
32 32 11 0 62 730 10 10970 66.55
32 32 11 0 63 743 10 10938 67.93
32 32 11 0 64 718 10 10685 67.20
32 32 11 0 65 741 10 10730 69.06
32 32 11 0 66 764 10 10821 70.61
32 32 11 0 67 768 10 11081 69.30
32 32 11 0 68 802 10 10650 75.30
32 32 11 0 69 797 10 10905 73.09
32 32 11 0 70 793 10 11369 69.75
32 32 11 0 71 783 10 11174 70.07
32 32 11 0 72 798 10 10735 74.34
32 32 11 0 73 815 10 10742 75.87
32 32 11 0 74 816 10 11080 73.65
32 32 11 0 75 817 10 10880 75.09
32 32 11 0 76 838 10 11003 76.16
32 32 11 0 77 839 10 11103 75.57
32 32 11 0 78 837 10 10724 78.05
32 32 11 0 79 841 10 10887 77.25
32 32 11 0 80 858 10 11039 77.73
32 32 11 0 81 860 10 10968 78.41
32 32 11 0 82 856 10 10751 79.62
32 32 11 0 83 870 10 10795 80.59
32 32 11 0 84 868 10 10978 79.07
32 32 11 0 85 888 10 11227 79.09
32 32 11 0 86 876 10 10783 81.24
32 32 11 0 87 897 10 10785 83.17
32 32 11 0 88 883 10 10995 80.31
32 32 11 0 89 899 10 11317 79.44
32 32 11 0 90 898 10 10903 82.37
32 32 11 0 91 914 10 11015 82.98
32 32 11 0 92 923 10 11460 80.54
32 32 11 0 93 929 10 10994 84.50
32 32 11 0 94 925 10 11062 83.62
32 32 11 0 95 936 10 10949 85.49
32 32 11 0 96 933 10 10916 85.47
32 32 11 0 97 936 10 11161 83.86
32 32 11 0 98 936 10 10845 86.30
32 32 11 0 99 930 10 11163 83.31
32 32 11 0 100 941 10 10993 85.60
32 32 11 0 101 953 10 11072 86.07
32 32 11 0 102 934 10 10910 85.61
32 32 11 0 103 952 10 11053 86.13
32 32 11 0 104 953 10 11007 86.58
32 32 11 0 105 962 10 10988 87.55
32 32 11 0 106 951 10 11257 84.48
32 32 11 0 107 952 10 10898 87.35
32 32 11 0 108 970 10 10984 88.31
32 32 11 0 109 958 10 10999 87.10
32 32 11 0 110 965 10 11163 86.44
32 32 11 0 111 972 10 11023 88.18
32 32 11 0 112 976 10 11307 86.32
32 32 11 0 113 968 10 11151 86.81
32 32 11 0 114 981 10 11166 87.86
32 32 11 0 115 982 10 11189 87.77
32 32 11 0 116 984 10 11177 88.04
32 32 11 0 117 984 10 11115 88.53
32 32 11 0 118 978 10 11300 86.55
32 32 11 0 119 989 10 11062 89.41
32 32 11 0 120 974 10 11219 86.82
32 32 11 0 121 991 10 11144 88.93
32 32 11 0 122 997 10 11065 90.10
32 32 11 0 123 1009 10 11244 89.73
32 32 11 0 124 1012 10 11156 90.71
32 32 11 0 125 1006 10 11280 89.18
32 32 11 0 126 1004 10 11298 88.87
32 32 11 0 127 1010 10 11076 91.19
32 32 11 0 128 1010 10 11177 90.36
32 32 11 0 129 1010 10 11104 90.96
32 32 11 0 130 1022 10 11355 90.00
32 32 11 0 131 1008 10 11174 90.21
32 32 11 0 132 1006 10 11080 90.79
32 32 11 0 133 1015 10 11229 90.39
32 32 11 0 134 1027 10 11180 91.86
32 32 11 0 135 1018 10 11210 90.82
32 32 11 0 136 997 10 11265 88.50
32 32 11 0 137 1028 10 11129 92.37
32 32 11 0 138 1028 10 11051 93.02
32 32 11 0 139 1024 10 11145 91.88
32 32 11 0 140 1034 10 11199 92.33
32 32 11 0 141 1012 10 11136 90.88
32 32 11 0 142 1023 10 11188 91.44
32 32 11 0 143 1023 10 11135 91.88
32 32 11 0 144 1027 10 11217 91.56
32 32 11 0 145 1020 10 11106 91.84
32 32 11 0 146 1034 10 11234 92.04
32 32 11 0 147 1015 10 11029 92.03
32 32 11 0 148 993 10 11377 87.28
32 32 11 0 149 1033 10 11229 91.99
32 32 11 0 150 1029 10 11061 93.03
32 32 11 0 151 1023 10 11141 91.82
32 32 11 0 152 1053 10 11269 93.44
32 32 11 0 153 1050 10 11234 93.47
32 32 11 0 154 1046 10 11254 92.95
32 32 11 0 155 1036 10 11252 92.07
32 32 11 0 156 986 10 11348 86.89
32 32 11 0 157 1048 10 11305 92.70
32 32 11 0 158 1055 10 11202 94.18
32 32 11 0 159 1057 10 11209 94.30
32 32 11 0 160 1031 10 11330 91.00
