# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 16384 2 1 74 10 10018 7.39
32 32 16384 2 2 238 10 10066 23.64
32 32 16384 2 3 355 10 10059 35.29
32 32 16384 2 4 470 10 10036 46.83
32 32 16384 2 5 585 10 10054 58.19
32 32 16384 2 6 699 10 10084 69.32
32 32 16384 2 7 806 10 10059 80.12
32 32 16384 2 8 906 10 10084 89.85
32 32 16384 2 9 1016 10 10078 100.81
32 32 16384 2 10 1131 10 10080 112.20
32 32 16384 2 11 1244 10 10074 123.49
32 32 16384 2 12 1352 10 10081 134.11
32 32 16384 2 13 1397 10 10084 138.54
32 32 16384 2 14 1499 10 10084 148.65
32 32 16384 2 15 1582 10 10083 156.90
32 32 16384 2 16 1610 10 10083 159.67
32 32 16384 2 17 1761 10 10081 174.68
32 32 16384 2 18 1793 10 10086 177.78
32 32 16384 2 19 1832 10 10255 178.64
32 32 16384 2 20 1969 10 10085 195.24
32 32 16384 2 21 2034 10 10084 201.70
32 32 16384 2 22 2010 10 10084 199.33
32 32 16384 2 23 2162 10 10226 211.43
32 32 16384 2 24 2229 10 10088 220.95
32 32 16384 2 25 2276 10 10309 220.78
32 32 16384 2 26 2309 10 10085 228.95
32 32 16384 2 27 2478 10 10100 245.34
32 32 16384 2 28 2359 10 10095 233.69
32 32 16384 2 29 2493 10 10402 239.67
32 32 16384 2 30 2339 10 10099 231.62
32 32 16384 2 31 2390 10 10412 229.53
32 32 16384 2 32 2485 10 10090 246.28
32 32 16384 2 33 2595 10 10349 250.74
32 32 16384 2 34 2489 10 10295 241.78
32 32 16384 2 35 2844 10 10098 281.65
32 32 16384 2 36 2742 10 10102 271.43
32 32 16384 2 37 2897 10 10239 282.94
32 32 16384 2 38 2830 10 10095 280.33
32 32 16384 2 39 2776 10 10115 274.46
32 32 16384 2 40 2863 10 10147 282.17
32 32 16384 2 41 3088 10 10188 303.10
32 32 16384 2 42 3056 10 10101 302.54
32 32 16384 2 43 3007 10 10132 296.80
32 32 16384 2 44 3098 10 10141 305.48
32 32 16384 2 45 3078 10 10135 303.69
32 32 16384 2 46 3069 10 10174 301.64
32 32 16384 2 47 3185 10 10253 310.64
32 32 16384 2 48 3103 10 10173 305.01
32 32 16384 2 49 3007 10 10138 296.60
32 32 16384 2 50 3202 10 10230 313.01
32 32 16384 2 51 3166 10 10236 309.29
32 32 16384 2 52 3229 10 10130 318.75
32 32 16384 2 53 3316 10 10145 326.87
32 32 16384 2 54 3338 10 10270 325.01
32 32 16384 2 55 3359 10 10260 327.40
32 32 16384 2 56 3340 10 10138 329.45
32 32 16384 2 57 3373 10 10160 332.00
32 32 16384 2 58 3308 10 10271 322.08
32 32 16384 2 59 3387 10 10321 328.18
32 32 16384 2 60 3454 10 10239 337.34
32 32 16384 2 61 3327 10 10236 325.02
32 32 16384 2 62 3465 10 10299 336.44
32 32 16384 2 63 3383 10 10184 332.19
32 32 16384 2 64 3418 10 10236 333.93
32 32 16384 2 65 3568 10 10225 348.95
32 32 16384 2 66 3597 10 10283 349.79
32 32 16384 2 67 3495 10 10241 341.27
32 32 16384 2 68 3397 10 10223 332.29
32 32 16384 2 69 3565 10 10295 346.30
32 32 16384 2 70 3463 10 10209 339.20
32 32 16384 2 71 3579 10 10211 350.51
32 32 16384 2 72 3564 10 10210 349.07
32 32 16384 2 73 3575 10 10139 352.61
32 32 16384 2 74 3568 10 10261 347.71
32 32 16384 2 75 3569 10 10285 347.02
32 32 16384 2 76 3594 10 10309 348.64
32 32 16384 2 77 3643 10 10366 351.43
32 32 16384 2 78 3645 10 10245 355.78
32 32 16384 2 79 3711 10 10262 361.62
32 32 16384 2 80 3670 10 10236 358.52
32 32 16384 2 81 3702 10 10336 358.15
32 32 16384 2 82 3707 10 10232 362.28
32 32 16384 2 83 3743 10 10233 365.78
32 32 16384 2 84 3721 10 10220 364.10
32 32 16384 2 85 3732 10 10295 362.49
32 32 16384 2 86 3635 10 10282 353.54
32 32 16384 2 87 3758 10 10188 368.85
32 32 16384 2 88 3563 10 10246 347.74
32 32 16384 2 89 3721 10 10325 360.38
32 32 16384 2 90 3722 10 10223 364.09
32 32 16384 2 91 3806 10 10313 369.05
32 32 16384 2 92 3797 10 10340 367.22
32 32 16384 2 93 3807 10 10250 371.42
32 32 16384 2 94 3799 10 10231 371.33
32 32 16384 2 95 3835 10 10228 374.95
32 32 16384 2 96 3826 10 10242 373.57
32 32 16384 2 97 3798 10 10232 371.17
32 32 16384 2 98 3812 10 10277 370.92
32 32 16384 2 99 3828 10 10222 374.50
32 32 16384 2 100 3793 10 10256 369.83
32 32 16384 2 101 3759 10 10309 364.62
32 32 16384 2 102 3823 10 10341 369.68
32 32 16384 2 103 3833 10 10257 373.71
32 32 16384 2 104 3807 10 10408 365.77
32 32 16384 2 105 3819 10 10274 371.71
32 32 16384 2 106 3895 10 10310 377.78
32 32 16384 2 107 3842 10 10285 373.56
32 32 16384 2 108 3883 10 10281 377.70
32 32 16384 2 109 3853 10 10307 373.81
32 32 16384 2 110 3857 10 10308 374.17
32 32 16384 2 111 3852 10 10366 371.61
32 32 16384 2 112 3811 10 10268 371.15
32 32 16384 2 113 3868 10 10337 374.17
32 32 16384 2 114 3889 10 10349 375.80
32 32 16384 2 115 3891 10 10324 376.88
32 32 16384 2 116 3891 10 10319 377.07
32 32 16384 2 117 3894 10 10283 378.69
32 32 16384 2 118 3887 10 10286 377.91
32 32 16384 2 119 3902 10 10305 378.66
32 32 16384 2 120 3914 10 10339 378.57
32 32 16384 2 121 3917 10 10317 379.67
32 32 16384 2 122 3931 10 10295 381.82
32 32 16384 2 123 3939 10 10325 381.50
32 32 16384 2 124 3963 10 10303 384.66
32 32 16384 2 125 4002 10 10263 389.94
32 32 16384 2 126 3996 10 10282 388.66
32 32 16384 2 127 3998 10 10304 388.01
32 32 16384 2 128 3997 10 10326 387.06
32 32 16384 2 129 4000 10 10326 387.39
32 32 16384 2 130 3934 10 10294 382.17
32 32 16384 2 131 3994 10 10305 387.59
32 32 16384 2 132 3970 10 10313 384.96
32 32 16384 2 133 4009 10 10286 389.75
32 32 16384 2 134 4016 10 10297 390.01
32 32 16384 2 135 4010 10 10288 389.77
32 32 16384 2 136 3988 10 10320 386.45
32 32 16384 2 137 4034 10 10279 392.44
32 32 16384 2 138 4052 10 10314 392.87
32 32 16384 2 139 4033 10 10320 390.80
32 32 16384 2 140 4068 10 10281 395.70
32 32 16384 2 141 4061 10 10313 393.76
32 32 16384 2 142 4069 10 10305 394.85
32 32 16384 2 143 4078 10 10297 396.05
32 32 16384 2 144 4057 10 10290 394.28
32 32 16384 2 145 4061 10 10339 392.79
32 32 16384 2 146 4057 10 10329 392.77
32 32 16384 2 147 4063 10 10332 393.24
32 32 16384 2 148 4056 10 10274 394.78
32 32 16384 2 149 4073 10 10309 395.10
32 32 16384 2 150 4080 10 10326 395.10
32 32 16384 2 151 4048 10 10349 391.15
32 32 16384 2 152 4063 10 10310 394.09
32 32 16384 2 153 4088 10 10333 395.63
32 32 16384 2 154 4052 10 10314 392.85
32 32 16384 2 155 4085 10 10313 396.10
32 32 16384 2 156 4062 10 10316 393.74
32 32 16384 2 157 4019 10 10309 389.85
32 32 16384 2 158 4064 10 10340 393.03
32 32 16384 2 159 4075 10 10332 394.41
32 32 16384 2 160 4092 10 10343 395.63
