# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 16384 2 1 56 10 10033 5.58
32 32 16384 2 2 165 10 10108 16.32
32 32 16384 2 3 246 10 10087 24.39
32 32 16384 2 4 329 10 10112 32.53
32 32 16384 2 5 405 10 10076 40.19
32 32 16384 2 6 488 10 10117 48.23
32 32 16384 2 7 560 10 10094 55.48
32 32 16384 2 8 626 10 10101 61.98
32 32 16384 2 9 721 10 10121 71.24
32 32 16384 2 10 784 10 10107 77.57
32 32 16384 2 11 863 10 10105 85.41
32 32 16384 2 12 903 10 10118 89.25
32 32 16384 2 13 992 10 10094 98.28
32 32 16384 2 14 1069 10 10120 105.63
32 32 16384 2 15 1091 10 10120 107.80
32 32 16384 2 16 1189 10 10118 117.52
32 32 16384 2 17 1186 10 10121 117.18
32 32 16384 2 18 1273 10 10121 125.78
32 32 16384 2 19 1335 10 10122 131.89
32 32 16384 2 20 1361 10 10121 134.47
32 32 16384 2 21 1460 10 10121 144.25
32 32 16384 2 22 1530 10 10127 151.08
32 32 16384 2 23 1485 10 10130 146.60
32 32 16384 2 24 1600 10 10141 157.77
32 32 16384 2 25 1571 10 10182 154.29
32 32 16384 2 26 1520 10 10145 149.83
32 32 16384 2 27 1666 10 10127 164.51
32 32 16384 2 28 1554 10 10344 150.23
32 32 16384 2 29 1742 10 10140 171.80
32 32 16384 2 30 1790 10 10151 176.34
32 32 16384 2 31 1745 10 10134 172.18
32 32 16384 2 32 1780 10 10134 175.65
32 32 16384 2 33 1849 10 10141 182.33
32 32 16384 2 34 1877 10 10407 180.37
32 32 16384 2 35 1712 10 10141 168.82
32 32 16384 2 36 2039 10 10417 195.75
32 32 16384 2 37 1849 10 10140 182.35
32 32 16384 2 38 2028 10 10149 199.83
32 32 16384 2 39 1953 10 10143 192.55
32 32 16384 2 40 1862 10 10550 176.50
32 32 16384 2 41 1998 10 10202 195.85
32 32 16384 2 42 1959 10 10152 192.97
32 32 16384 2 43 2082 10 10163 204.86
32 32 16384 2 44 2092 10 10175 205.60
32 32 16384 2 45 2195 10 10161 216.02
32 32 16384 2 46 2080 10 10363 200.71
32 32 16384 2 47 2189 10 10156 215.54
32 32 16384 2 48 2237 10 10169 219.99
32 32 16384 2 49 2183 10 10168 214.68
32 32 16384 2 50 2202 10 10198 215.92
32 32 16384 2 51 2257 10 10202 221.24
32 32 16384 2 52 2287 10 10303 221.97
32 32 16384 2 53 2311 10 10201 226.54
32 32 16384 2 54 2354 10 10202 230.74
32 32 16384 2 55 2328 10 10179 228.71
32 32 16384 2 56 2367 10 10408 227.43
32 32 16384 2 57 2295 10 10308 222.64
32 32 16384 2 58 2279 10 10249 222.36
32 32 16384 2 59 2341 10 10289 227.52
32 32 16384 2 60 2257 10 10196 221.36
32 32 16384 2 61 2315 10 10218 226.57
32 32 16384 2 62 2439 10 10279 237.27
32 32 16384 2 63 2398 10 10188 235.36
32 32 16384 2 64 2408 10 10303 233.71
32 32 16384 2 65 2412 10 10225 235.90
32 32 16384 2 66 2422 10 10417 232.51
32 32 16384 2 67 2440 10 10294 237.04
32 32 16384 2 68 2426 10 10458 231.97
32 32 16384 2 69 2472 10 10316 239.63
32 32 16384 2 70 2456 10 10234 239.98
32 32 16384 2 71 2465 10 10511 234.51
32 32 16384 2 72 2454 10 10413 235.66
32 32 16384 2 73 2496 10 10333 241.57
32 32 16384 2 74 2506 10 10369 241.69
32 32 16384 2 75 2478 10 10302 240.53
32 32 16384 2 76 2538 10 10339 245.47
32 32 16384 2 77 2523 10 10342 243.95
32 32 16384 2 78 2531 10 10253 246.85
32 32 16384 2 79 2538 10 10423 243.50
32 32 16384 2 80 2544 10 10348 245.86
32 32 16384 2 81 2532 10 10247 247.10
32 32 16384 2 82 2571 10 10435 246.38
32 32 16384 2 83 2543 10 10330 246.17
32 32 16384 2 84 2605 10 10413 250.18
32 32 16384 2 85 2600 10 10275 253.04
32 32 16384 2 86 2593 10 10333 250.95
32 32 16384 2 87 2576 10 10292 250.30
32 32 16384 2 88 2617 10 10432 250.87
32 32 16384 2 89 2624 10 10367 253.12
32 32 16384 2 90 2603 10 10377 250.83
32 32 16384 2 91 2619 10 10320 253.79
32 32 16384 2 92 2649 10 10409 254.49
32 32 16384 2 93 2628 10 10343 254.09
32 32 16384 2 94 2581 10 10334 249.77
32 32 16384 2 95 2610 10 10377 251.52
32 32 16384 2 96 2641 10 10402 253.90
32 32 16384 2 97 2657 10 10416 255.10
32 32 16384 2 98 2654 10 10407 255.02
32 32 16384 2 99 2661 10 10401 255.83
32 32 16384 2 100 2664 10 10438 255.22
32 32 16384 2 101 2664 10 10308 258.43
32 32 16384 2 102 2655 10 10391 255.52
32 32 16384 2 103 2671 10 10347 258.14
32 32 16384 2 104 2649 10 10336 256.29
32 32 16384 2 105 2650 10 10400 254.82
32 32 16384 2 106 2673 10 10461 255.51
32 32 16384 2 107 2667 10 10349 257.71
32 32 16384 2 108 2696 10 10359 260.26
32 32 16384 2 109 2687 10 10388 258.68
32 32 16384 2 110 2700 10 10364 260.50
32 32 16384 2 111 2711 10 10341 262.15
32 32 16384 2 112 2681 10 10498 255.38
32 32 16384 2 113 2718 10 10408 261.14
32 32 16384 2 114 2722 10 10457 260.30
32 32 16384 2 115 2719 10 10352 262.66
32 32 16384 2 116 2722 10 10438 260.79
32 32 16384 2 117 2723 10 10401 261.79
32 32 16384 2 118 2741 10 10432 262.74
32 32 16384 2 119 2744 10 10383 264.29
32 32 16384 2 120 2725 10 10472 260.22
32 32 16384 2 121 2734 10 10400 262.89
32 32 16384 2 122 2773 10 10408 266.43
