# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 0 0  0 216
32 32 1 0  0 216
32 32 2 0  0 212
32 32 3 0  0 216
32 32 4 0  0 216
32 32 5 0  1 476
32 32 6 0  1 480
32 32 7 0  2 1004
32 32 8 0  5 2060
32 32 9 0  8 4172
32 32 10 0 12 8400
32 32 11 0 24 16580
32 32 12 0 50 32952
32 32 13 0 100 65684
32 32 14 0 200 131160
32 32 15 0 401 262368
32 32 16 0 804 524256
32 32 17 0 1616 1048560
