# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 128 2  0 1448
32 32 256 2  1 1512
32 32 512 2  2 1640
32 32 1024 2  3 2308
32 32 2048 2  7 3344
32 32 4096 2 14 5332
32 32 8192 2 28 9384
32 32 16384 2 57 17568
32 32 32768 2 121 33876
32 32 65535 2 244 66708
32 32 131072 2 492 132452
32 32 262144 2 1006 263384
32 32 524288 2 2008 525548
32 32 1048576 2 4030 1049700
32 32 2097152 2 8064 2098360
