# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 128 2 1 43345 30 30001 1444.80
32 32 128 2 2 86518 30 30001 2883.86
32 32 128 2 3 125525 30 30001 4184.06
32 32 128 2 4 164088 30 30001 5469.46
32 32 128 2 5 167982 30 30001 5599.24
32 32 128 2 6 171785 30 30001 5725.95
32 32 128 2 7 175175 30 30001 5838.99
32 32 128 2 8 179681 30 30001 5989.10
