32 1 10 60 213 1 :8b
32 2 10 60 213 1 :57f6
32 3 10 60 212 1 :5e132a
32 4 10 60 213 1 :1222d513
32 5 10 60 213 1 :322f070496
32 6 10 60 213 1 :74e9b686d7e3
32 7 10 60 213 1 :600d88e41f4f78
32 8 10 60 213 1 :abb726d560c62281
32 9 10 60 213 1 :825c766dc280f811df
32 10 10 60 213 1 :ab5160caee3401bf6d4f
32 11 10 60 213 1 :21dfb0095fe2b44930cf17
32 12 10 60 213 1 :257e41d19cf2288a9dbf4ae3
32 13 10 60 213 1 :9d3c91e92327543082df187c98
32 14 10 60 213 1 :341fdb8c8fe1b62f6fa20e706da2
32 15 10 60 214 1 :9df2b5d54e0bc14034a025b30aa2b5
32 16 10 60 214 1 :be3711955561ac63ec88bcd53736281a
32 17 10 60 213 1 :f9d61da7b711895b8d2f5d9702d1834ffe
32 18 10 60 213 1 :6f49463929a20911dfaaaa122c177d0e3de9
32 19 10 60 213 1 :849e0589269e8021a650a2c5433878251fbdb7
32 20 10 60 212 1 :c92c8fd6a5278efd2c9791af0a4b7d9679bbf1cf
32 21 10 60 212 1 :e813e0a5d79c27a3d1bcca93749fd1c5b0a38915c6
32 22 10 60 213 1 :b8e9660cd2b6d2248ed5a6105133289af33265ac0ec1
32 23 10 60 213 1 :8ac448d99d6f80cf5e4c96b883f24eb824df9b0cf88020
32 24 10 60 213 1 :89d8bbf849db2ed401c432382cbcd69481acb5ca64942201
32 25 10 60 213 1 :659e3503e8330490bdcbd0b09d5675812765da39f1bcca433e
32 26 10 60 213 1 :0ff5796ee38643a0712b7a4124d10d955a9b52af0a9118b1576d
32 27 10 60 213 1 :c2ef5b4ff5661a54b3106a7a9e18127fdf4a06641e768f7771f7f7
32 28 10 60 213 1 :2b186ba48936946d9b9ff47a5e4215586a3cc5f6d2c40cf79ff19c10
32 29 10 60 213 1 :b623e148b728da0518e82d2dbad7398d81a9afe1cecb51e17d36ac7bcf
32 30 10 60 213 1 :e5f54a4f315502deac09aee6156ff585bf040208730d93c922d9910a6d55
32 31 10 60 213 1 :bd9fc472b683f9f0cf8ecfaa4e755be7d31dee09ff2f368cfa3cc53b27f715
32 32 10 60 213 1 :c625d2b36997fc3be937a81d513878c6b92f6da58ed59579277418792249bec0
32 33 10 60 213 1 :3ad09c126e2aac6a3068c18a4407aa70f8120acb003ddd8f3d21760a93ef57ac21
32 34 10 60 213 1 :19544e59398c86702b0ce69ce593d4db2781e3af20a5f2538c3ca7fd5f751f89b415
32 35 10 60 213 1 :15e6a49fc364f66f941c74f6a5fabcb767b8808ec5df7403f2d390709259f6868c91d0
32 36 10 60 213 1 :442ca1141297281721193303e9a448fe70cfc60d5992679ca73a0f9520c843f35a57d82c
32 37 10 60 213 1 :0ee6586b8de43e286256ae6547fd96049782d1b7764bf32c850da9aac82b0f16cdf3281928
32 38 10 60 213 1 :18c80629f1ed16d31bb6c308aabe75b3afb54e18ecb26d172586dd36ec66bc43daf80b661bf0
32 39 10 60 213 1 :3f4af411a6c4d5d5563c220feb9b33b166873bada614e254d0e42c788afb12b2c3bbaed74574a4
32 40 10 60 213 1 :7ff139989951e94e672c43e8dcf3f8f16e2bc94e82489b073224b8a82c10b956e9cc917071f69dc0
32 41 10 60 213 1 :87917d03f3a02c641e2f8c5c5180fa780be8d251b9346dac5fce256a56577cee874600638819123b3b
32 42 10 60 213 1 :266d4739c716a61d12a215b82cf1d01f89ee044c6685b9192f891e9e208a156d1335b5aaae7a14ad640b
32 43 10 60 213 1 :f1cec3095b3b6ee1c5d3ba48451d7a73309625a75abf86c852e1133c04841777a9048e52d4ece0c4f1d103
32 44 10 60 213 1 :85b6c7dc6f39c36f71fde737aa88640cf69721891934b71a4766e5d7cc1a3791189c75ebdbfbfa92c1e804b8
32 45 10 60 213 1 :b60a312c42557e1de20768a82c571332122acae9178920040f87d88605b167c817b1d6f60dc99a6f4a90ce3539
32 46 10 60 212 1 :8f19c915b866588465ab3cd11b25ec24756fd403ec13b1d83fa608bc50aed0da1bcd491a49508b3cfa68745f2fc0
32 47 10 60 212 1 :b339f65107d297fab368bc6fcf6b82322473b28fe39527d298741a21b3e63aaac3282d3d0caee1c9762a706ddac6c2
32 48 10 60 213 1 :fa0814bc617703c7d0d1ae9ed5bf2e3a913e38aef7e4765468cc4824bdecc0fd4034fc9c64ccf2fc880c75fef8932e3e
32 49 10 60 213 1 :10e93bf6395499425f8e36b90932be50e9f9dad160e02c6dbb9a10e9c56eba26f46568a61b11b50963ed64d780be6596d6
32 50 10 60 213 1 :41ae85feee779862bbc7fd910da11b273ddb463508ca143d61766de02727947c3d5ca1f2a5d10f2e2576a575336a6ff4a6b3
32 51 10 60 213 1 :20fc2ad95b0bee5901ecc3596157b3ff90484cb4154a4a28fca4b8ebf3fb76f0a4160621f22ec5b395d81d8372f6353431d00e
32 52 10 60 213 1 :e8af19bae2be42326f575e32bd97a260ae5e029ff2f5f5b801a591adb92751c4a02a573c152ac63878526002789551b61c031a70
32 53 10 60 213 1 :f178ebbf13eb99470b548d925c7edc1334cee6dc4b927bf21e546c4720a9acebd18b12d3362db12eba6c7966d45e287aa424c25fed
32 54 10 60 213 1 :a18d838a14b251bf883ca5ee005e6c5a34457be6ec557446dc833e24c82631bbda51ff43fb7c6f5745212cde41c3a0814d424530447a
32 55 10 60 213 1 :0114bba387c2972a1275855d1407592fcccb89043b9fd5862926be218d4a0260dcef00f776fe9d1d26623f1231418d53885cbc0e36b681
32 56 10 60 213 1 :259dbda6078b3404ca3d0d31bfff3b4312b526cdc4240628ee681413c23ca200ac8ecd23064875bca02b6a2fa9353cf3322e39c4983027cf
32 57 10 60 213 1 :f6a560c82094d61cc6d3f72f521bca5cf7ab96f4f79cbc5cef2e307b97b86f43ced79aa7e67f13adf07438f8c92d557b4f038428fa5cc7af21
32 58 10 60 213 1 :948e2da2c6d3a01483575d675d18b38e8cfd5c524ad31cd4f5ec846af2191065994d4cd3ed93947fc1585dfde6cab1f21f2d62e941f733d39584
32 59 10 60 213 1 :d64fbd10599b4b4729c0f3fbbfab439d84d29b54dcb7647b4de223540eae0c52360be5c2b4a20f6c0975e5ad6513c12cc498f09f60ec278c4556f5
32 60 10 60 213 1 :f31bcae79a80f1345d543915a4e591bb001c1aa459d65a51b23eaf05b5b3043f5a9697e337d5646bac3f0fb4ea5a643e7aca5b2759637e2c3be8b903
32 61 10 60 213 1 :f6c4f8c90d9c4fa15852c7d2b3f7348a3f94eb17549e3ad5fda1b7e5e36195d7e42d800f4c80a7e9b4f5a8da9a3e9ffe3f7da1d2fb6e895d040ed7bf3b
32 62 10 60 213 1 :94eb6645409dfa6a512be22dea75a5d0605ccda4a245cf2907a55c66c8586dc916a43a100f3df9d665a91a57a60da45a80ddf70376e2156bff6f325d6768
32 63 10 60 213 1 :60222d81e8ba3cf69efdedea3a5ae3d37abb9ffcd41ef43ccb4f0b4d6cb722481bcc4da6119bbeda19d8aa12edc86659f68850112df89a3199475c6e0acfff
32 64 10 60 213 1 :eea986dbbaa047f464fb54d6a8458f57065995a5e9a3bf85271ba9cceb24e0a32f9d4b227533696f4db9b68e2d92bda48ef2650d1a116bf267dc2a1440f993d7
# ERROR 32 65 10 60
# ERROR 32 66 10 60
# ERROR 32 67 10 60
# ERROR 32 68 10 60
# ERROR 32 69 10 60
# ERROR 32 70 10 60
# ERROR 32 71 10 60
# ERROR 32 72 10 60
# ERROR 32 73 10 60
# ERROR 32 74 10 60
# ERROR 32 75 10 60
# ERROR 32 76 10 60
# ERROR 32 77 10 60
# ERROR 32 78 10 60
# ERROR 32 79 10 60
# ERROR 32 80 10 60
# ERROR 32 81 10 60
# ERROR 32 82 10 60
# ERROR 32 83 10 60
# ERROR 32 84 10 60
# ERROR 32 85 10 60
# ERROR 32 86 10 60
# ERROR 32 87 10 60
# ERROR 32 88 10 60
# ERROR 32 89 10 60
# ERROR 32 90 10 60
# ERROR 32 91 10 60
# ERROR 32 92 10 60
# ERROR 32 93 10 60
# ERROR 32 94 10 60
# ERROR 32 95 10 60
# ERROR 32 96 10 60
# ERROR 32 97 10 60
# ERROR 32 98 10 60
# ERROR 32 99 10 60
# ERROR 32 100 10 60
# ERROR 32 101 10 60
# ERROR 32 102 10 60
# ERROR 32 103 10 60
# ERROR 32 104 10 60
# ERROR 32 105 10 60
# ERROR 32 106 10 60
# ERROR 32 107 10 60
# ERROR 32 108 10 60
# ERROR 32 109 10 60
# ERROR 32 110 10 60
# ERROR 32 111 10 60
# ERROR 32 112 10 60
# ERROR 32 113 10 60
# ERROR 32 114 10 60
# ERROR 32 115 10 60
# ERROR 32 116 10 60
# ERROR 32 117 10 60
# ERROR 32 118 10 60
# ERROR 32 119 10 60
# ERROR 32 120 10 60
# ERROR 32 121 10 60
# ERROR 32 122 10 60
# ERROR 32 123 10 60
# ERROR 32 124 10 60
# ERROR 32 125 10 60
# ERROR 32 126 10 60
# ERROR 32 127 10 60
# ERROR 32 128 10 60
# ERROR 32 129 10 60
# ERROR 32 130 10 60
# ERROR 32 131 10 60
# ERROR 32 132 10 60
# ERROR 32 133 10 60
# ERROR 32 134 10 60
# ERROR 32 135 10 60
# ERROR 32 136 10 60
# ERROR 32 137 10 60
# ERROR 32 138 10 60
# ERROR 32 139 10 60
# ERROR 32 140 10 60
# ERROR 32 141 10 60
# ERROR 32 142 10 60
# ERROR 32 143 10 60
# ERROR 32 144 10 60
# ERROR 32 145 10 60
# ERROR 32 146 10 60
# ERROR 32 147 10 60
# ERROR 32 148 10 60
# ERROR 32 149 10 60
# ERROR 32 150 10 60
# ERROR 32 151 10 60
# ERROR 32 152 10 60
# ERROR 32 153 10 60
# ERROR 32 154 10 60
# ERROR 32 155 10 60
# ERROR 32 156 10 60
# ERROR 32 157 10 60
# ERROR 32 158 10 60
# ERROR 32 159 10 60
# ERROR 32 160 10 60
# ERROR 32 161 10 60
# ERROR 32 162 10 60
# ERROR 32 163 10 60
# ERROR 32 164 10 60
# ERROR 32 165 10 60
# ERROR 32 166 10 60
# ERROR 32 167 10 60
# ERROR 32 168 10 60
# ERROR 32 169 10 60
# ERROR 32 170 10 60
# ERROR 32 171 10 60
# ERROR 32 172 10 60
# ERROR 32 173 10 60
# ERROR 32 174 10 60
# ERROR 32 175 10 60
# ERROR 32 176 10 60
# ERROR 32 177 10 60
# ERROR 32 178 10 60
# ERROR 32 179 10 60
# ERROR 32 180 10 60
# ERROR 32 181 10 60
# ERROR 32 182 10 60
# ERROR 32 183 10 60
# ERROR 32 184 10 60
# ERROR 32 185 10 60
# ERROR 32 186 10 60
# ERROR 32 187 10 60
# ERROR 32 188 10 60
# ERROR 32 189 10 60
# ERROR 32 190 10 60
# ERROR 32 191 10 60
# ERROR 32 192 10 60
# ERROR 32 193 10 60
# ERROR 32 194 10 60
# ERROR 32 195 10 60
# ERROR 32 196 10 60
# ERROR 32 197 10 60
# ERROR 32 198 10 60
# ERROR 32 199 10 60
# ERROR 32 200 10 60
# ERROR 32 201 10 60
# ERROR 32 202 10 60
# ERROR 32 203 10 60
# ERROR 32 204 10 60
# ERROR 32 205 10 60
# ERROR 32 206 10 60
# ERROR 32 207 10 60
# ERROR 32 208 10 60
# ERROR 32 209 10 60
# ERROR 32 210 10 60
# ERROR 32 211 10 60
# ERROR 32 212 10 60
# ERROR 32 213 10 60
# ERROR 32 214 10 60
# ERROR 32 215 10 60
# ERROR 32 216 10 60
# ERROR 32 217 10 60
# ERROR 32 218 10 60
# ERROR 32 219 10 60
# ERROR 32 220 10 60
# ERROR 32 221 10 60
# ERROR 32 222 10 60
# ERROR 32 223 10 60
# ERROR 32 224 10 60
# ERROR 32 225 10 60
# ERROR 32 226 10 60
# ERROR 32 227 10 60
# ERROR 32 228 10 60
# ERROR 32 229 10 60
# ERROR 32 230 10 60
# ERROR 32 231 10 60
# ERROR 32 232 10 60
# ERROR 32 233 10 60
# ERROR 32 234 10 60
# ERROR 32 235 10 60
# ERROR 32 236 10 60
# ERROR 32 237 10 60
# ERROR 32 238 10 60
# ERROR 32 239 10 60
# ERROR 32 240 10 60
# ERROR 32 241 10 60
# ERROR 32 242 10 60
# ERROR 32 243 10 60
# ERROR 32 244 10 60
# ERROR 32 245 10 60
# ERROR 32 246 10 60
# ERROR 32 247 10 60
# ERROR 32 248 10 60
# ERROR 32 249 10 60
# ERROR 32 250 10 60
# ERROR 32 251 10 60
# ERROR 32 252 10 60
# ERROR 32 253 10 60
# ERROR 32 254 10 60
# ERROR 32 255 10 60
# ERROR 32 256 10 60
# ERROR 32 257 10 60
# ERROR 32 258 10 60
# ERROR 32 259 10 60
# ERROR 32 260 10 60
# ERROR 32 261 10 60
# ERROR 32 262 10 60
# ERROR 32 263 10 60
# ERROR 32 264 10 60
# ERROR 32 265 10 60
# ERROR 32 266 10 60
# ERROR 32 267 10 60
# ERROR 32 268 10 60
# ERROR 32 269 10 60
# ERROR 32 270 10 60
# ERROR 32 271 10 60
# ERROR 32 272 10 60
# ERROR 32 273 10 60
# ERROR 32 274 10 60
# ERROR 32 275 10 60
# ERROR 32 276 10 60
# ERROR 32 277 10 60
# ERROR 32 278 10 60
# ERROR 32 279 10 60
# ERROR 32 280 10 60
# ERROR 32 281 10 60
# ERROR 32 282 10 60
# ERROR 32 283 10 60
# ERROR 32 284 10 60
# ERROR 32 285 10 60
# ERROR 32 286 10 60
# ERROR 32 287 10 60
# ERROR 32 288 10 60
# ERROR 32 289 10 60
# ERROR 32 290 10 60
# ERROR 32 291 10 60
# ERROR 32 292 10 60
# ERROR 32 293 10 60
# ERROR 32 294 10 60
# ERROR 32 295 10 60
# ERROR 32 296 10 60
# ERROR 32 297 10 60
# ERROR 32 298 10 60
# ERROR 32 299 10 60
# ERROR 32 300 10 60
