# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 7 1  9 1720
32 32 8 1 22 1876
32 32 9 1 52 2396
32 32 10 1 111 2672
32 32 11 1 246 3828
32 32 12 1 1017 5612
32 32 13 1 3730 9784
32 32 14 1 8422 17984
32 32 15 1 17789 34440
32 32 16 1 37187 67204
32 32 17 1 79219 132580
32 32 18 1 168561 263880
32 32 19 1 350875 526016
32 32 20 1 744218 1050112
32 32 21 1 1929324 2098776
