# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 128 4  2 212
32 32 256 4  2 468
32 32 512 4  4 736
32 32 1024 4 10 1264
32 32 2048 4 16 2316
32 32 4096 4 31 4428
32 32 8192 4 57 8392
32 32 16384 4 117 16572
32 32 32768 4 236 32944
32 32 65535 4 475 65680
32 32 131072 4 962 131412
32 32 262144 4 1933 262360
32 32 524288 4 3878 524508
32 32 1048576 4 7862 1048816
32 32 2097152 4 15668 2097420
