# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 5 0  1 1076
32 32 5 1  1 1024
32 32 5 2  1 968
32 32 5 3  2 1024
32 32 5 4  3 972
32 32 5 5  6 1108
32 32 5 6 11 1032
32 32 5 7 22 972
32 32 5 8 43 1128
32 32 5 9 85 972
32 32 5 10 171 968
32 32 5 11 366 972
32 32 5 12 707 1028
32 32 5 13 1371 968
32 32 5 14 2723 1100
32 32 5 15 5355 972
