# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 5 0  1 1112
32 32 5 1  1 1112
32 32 5 2  1 972
32 32 5 3  3 972
32 32 5 4  5 1024
32 32 5 5  8 1028
32 32 5 6 13 968
32 32 5 7 21 1108
32 32 5 8 31 1040
32 32 5 9 53 968
32 32 5 10 106 968
32 32 5 11 239 972
32 32 5 12 450 944
32 32 5 13 841 1084
32 32 5 14 1686 1136
32 32 5 15 3375 972
