# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 10 0 105 2848
32 32 10 1 140 2648
32 32 10 2 172 2576
32 32 10 3 294 2560
32 32 10 4 538 2584
32 32 10 5 1027 2856
32 32 10 6 2002 2848
32 32 10 7 3953 2672
32 32 10 8 7856 2568
32 32 10 9 15663 2804
