# in_len out_len m_cost t_cost time[ms] memory[kB]
# ERROR 32 32 14 0
32 32 14 5 92 2372
32 32 14 10 183 2476
32 32 14 15 274 2312
32 32 14 20 365 2360
32 32 14 25 456 2284
32 32 14 30 547 2444
32 32 14 35 667 2476
32 32 14 40 756 2312
32 32 14 45 819 2280
32 32 14 50 910 2376
32 32 14 55 1002 2476
32 32 14 60 1092 2376
32 32 14 65 1183 2376
32 32 14 70 1274 2448
32 32 14 75 1366 2316
32 32 14 80 1550 2444
32 32 14 85 1547 2444
32 32 14 90 1638 2312
32 32 14 95 1729 2360
32 32 14 100 1873 2444
