# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 0 0  0 1
32 32 1 0  0 1
32 32 2 0  0 1
32 32 3 0  0 1
32 32 4 0  0 1
32 32 5 0  0 1148
32 32 6 0  1 1368
32 32 7 0  1 1884
32 32 8 0  3 2900
32 32 9 0  6 4816
32 32 10 0 17 9036
32 32 11 0 35 17148
32 32 12 0 64 33564
32 32 13 0 152 66260
32 32 14 0 269 131732
32 32 15 0 486 263000
32 32 16 0 974 525156
32 32 17 0 1951 1049460
