# in_len out_len m_cost t_cost time[ms] memory[kB]
256 64 10 30000 2135 1
256 64 10 600000 40932 1
256 64 5000 45 1831 119672
256 64 5000 930 36722 119684
256 64 43000 4 1958 1032120
256 64 43000 109 37743 1032192
