# in_len out_len m_cost t_cost time[ms] memory[kB]
256 64 10 20000 3278 1
256 64 10 400000 62318 1
256 64 5000 35 2951 119668
256 64 5000 720 58776 119800
256 64 43000 2 2301 1032080
256 64 43000 81 57867 1032088
