# in_len out_len m_cost t_cost time[ms] memory[kB]
256 64 1024 410 1829 852
256 64 1024 8200 36388 880
256 64 102400 5 4276 102304
256 64 102400 103 91485 102272
256 64 1024000 9 76337 1023844
